strategy,full_return,full_annual_return,full_max_drawdown,full_trades,full_final_value,early_return,early_max_drawdown,recent_return,recent_max_drawdown,recent_trades
ma_stop_10_180_s0.12_w0.10,0.19263783768890108,0.01846780616744126,-0.1514003542597696,48,119263.7837688901,0.15298556564550037,-0.11365965055925104,0.03896765966650051,-0.07551659907768364,27
ma_stop_10_180_s0.08_w0.10,0.19260488319760105,0.01846488290063597,-0.13452245949051841,73,119260.4883197601,0.1702136932541003,-0.1004048279275429,0.02006397627520018,-0.08833190677180505,46
breakout_120_10_s0.05_w0.10,0.19243203472900028,0.018449548988848763,-0.042918073875626385,10,119243.20347290003,0.19733652370330002,-0.028446042918935772,-0.004302292188499868,-0.032005212414079595,8
breakout_120_20_s0.05_w0.10,0.19243203472900028,0.018449548988848763,-0.042918073875626385,10,119243.20347290003,0.19733652370330002,-0.028446042918935772,-0.004302292188499868,-0.032005212414079595,8
breakout_120_40_s0.05_w0.10,0.19243203472900028,0.018449548988848763,-0.042918073875626385,10,119243.20347290003,0.19733652370330002,-0.028446042918935772,-0.004302292188499868,-0.032005212414079595,8
breakout_120_60_s0.05_w0.10,0.19243203472900028,0.018449548988848763,-0.042918073875626385,10,119243.20347290003,0.19733652370330002,-0.028446042918935772,-0.004302292188499868,-0.032005212414079595,8
breakout_90_40_s0.12_w0.15,0.19212821154960014,0.01842259108503952,-0.15161019479560495,13,119212.82115496002,0.32599154896479976,-0.057031734299713685,-0.0991967075454997,-0.09937598945864007,11
ma_stop_30_90_s0.15_w0.20,0.19188736649665095,0.018401216787550023,-0.3535115994372493,45,119188.7366496651,0.1793045879013504,-0.28620413054076793,0.01505040890170073,-0.1255610435417247,25
breakout_90_60_s0.20_w0.25,0.19136454462115005,0.018354804544188585,-0.29829807344241155,11,119136.45446211501,0.4454355912188499,-0.1501160715628912,-0.17406654659979948,-0.17435942539686783,9
ma_stop_20_250_s0.15_w0.33,0.19135587840990143,0.018354035068546937,-0.34928815583260775,33,119135.58784099013,0.3329167458132509,-0.26025685420848643,-0.10177625718789873,-0.3474202094211218,18
breakout_20_10_s0.15_w0.10,0.19103064805480008,0.018325154135365063,-0.0887063569676325,36,119103.06480548001,0.21828946448120035,-0.0651053317543074,-0.019775292573399827,-0.05278692179681937,22
ma_stop_40_60_s0.10_w0.15,0.19064302240050202,0.018290723175509616,-0.20658753965678422,69,119064.30224005021,0.2301368355155009,-0.16863971229405111,-0.03208579015409918,-0.14943023354233942,43
breakout_90_60_s0.12_w0.15,0.19029098901120034,0.0182594450038831,-0.15291767234405101,13,119029.09890112003,0.32599154896479976,-0.057031734299713685,-0.10057462444929954,-0.10075363212323514,11
ma_stop_30_120_s0.12_w0.67,0.19021740294375533,0.018252905833249455,-0.7307421199714392,53,119021.74029437554,0.3886273785712526,-0.5415467158507127,-0.13224005836784813,-0.41475623469284906,32
breakout_40_20_s0.12_w0.15,0.18989205824910038,0.01822398997862318,-0.14339479420168297,21,118989.20582491004,0.3193275875535,-0.050213948553751185,-0.09492135215089992,-0.09595791575648556,15
ma_stop_10_60_s0.12_w0.20,0.18958165867270238,0.018196395805132326,-0.2630732763521455,65,118958.16586727023,0.21038247779200137,-0.17896654615067717,-0.009672913798098759,-0.138724066900887,37
breakout_90_60_s0.15_w0.33,0.1893717954898011,0.018177735547854734,-0.3814830143229844,13,118937.17954898012,0.6096452483758499,-0.16434800089585042,-0.25791131791109945,-0.2582668018718126,11
ma_stop_40_60_s0.05_w0.33,0.18930322307375813,0.018171637702930177,-0.36462226216730315,132,118930.32230737581,0.41306206304635307,-0.2709411951591115,-0.1631840004763957,-0.33924651000807154,86
breakout_40_10_s0.10_w0.10,0.18927012788820008,0.018168694580158462,-0.05880375605086317,21,118927.01278882001,0.23123639222269987,-0.03504735685738736,-0.03415432247959993,-0.03522825045431368,15
breakout_60_10_s0.20_w0.25,0.18925402949830028,0.018167262939415618,-0.28132766596610703,16,118925.40294983002,0.3874195192562,-0.15366270383596184,-0.14022041317019962,-0.1488427588967524,10
ma_stop_40_60_s0.08_w0.20,0.1888536609916036,0.01813165230842695,-0.2792589289899148,88,118885.36609916037,0.2780392050244014,-0.21913961881092284,-0.071711269251999,-0.21068766704909758,56
ma_5_180_w0.20,0.1885693183432504,0.018106355028074672,-0.37006185995660296,19,118856.93183432503,0.07964761636380002,-0.32070889787744583,0.09332552309505027,-0.25709673739279315,10
ma_5_40_w0.10,0.18813833528090051,0.0180680011617258,-0.12561083993752184,53,118813.83352809005,0.13819805490220038,-0.08819136212823786,0.04735732278570026,-0.05329252341207843,30
ma_5_60_w0.20,0.1878472992760012,0.01804209435332238,-0.372805621117263,42,118784.72992760013,0.06919972255170026,-0.2906141438426507,0.11088794890780052,-0.1185508567204998,22
ma_stop_20_250_s0.08_w0.20,0.18776737745710204,0.018034979051654743,-0.2493325424359501,69,118776.73774571021,0.2602322588054007,-0.1256754654492792,-0.06400419857199868,-0.2430607588171808,42
ma_stop_10_250_s0.05_w0.20,0.1873271330837052,0.017995777162030935,-0.2507557346866177,114,118732.71330837051,0.3371822696457023,-0.15819649003169461,-0.10338792030219845,-0.24493333218713645,68
ma_5_120_w0.25,0.18728380052465066,0.017991917877776098,-0.42923075274528283,30,118728.38005246507,0.13821243117045023,-0.32747783770900546,0.03657667990230107,-0.2375324134253387,18
breakout_90_60_s0.15_w0.50,0.1871426493787509,0.017979345799525648,-0.5044665335116073,13,118714.2649378751,0.8999495426025004,-0.2090050005750742,-0.37070560428924937,-0.3711794515670584,11
ma_stop_20_250_s0.15_w0.50,0.18692509680000247,0.01795996615969475,-0.48685159741867895,33,118692.50968000025,0.4455509948662506,-0.3493375435166071,-0.18134263586734933,-0.484853442740033,18
ma_stop_10_250_s0.15_w0.67,0.18629654413500663,0.017903956636851515,-0.625103119280365,36,118629.65441350066,0.7867876065075028,-0.42926829464896404,-0.33315257149204913,-0.6238137515176464,22
price_ma_20_w0.15,0.18592297456380247,0.017870655729967266,-0.18546309224062565,137,118592.29745638024,0.209649076493301,-0.1422609255241851,-0.019425152812299173,-0.12191513582336298,82
breakout_90_10_s0.15_w0.20,0.18582075098675066,0.01786154163176601,-0.2411958915290549,13,118582.07509867506,0.37955623066925015,-0.11808598527682204,-0.14206796106909958,-0.1422921059862596,11
ma_stop_40_90_s0.20_w0.10,0.1857834469274,0.01785821548338906,-0.1560772815902409,30,118578.34469274001,0.17752357933779983,-0.113626790196081,0.0058607647230002335,-0.0669713847704946,18
ma_stop_20_250_s0.12_w0.67,0.18552680815500477,0.01783533021366579,-0.5921972693097765,44,118552.68081550048,0.4315868194950023,-0.41261320908196286,-0.16848442099124683,-0.5899913276760824,24
ma_10_40_w1.00,0.18552411686250392,0.01783509019930385,-0.7145945175203037,38,118552.41168625039,0.386569407510001,-0.4736391037103665,-0.13820353062749768,-0.5311306267852638,22
ma_stop_10_180_s0.05_w0.67,0.18519148132876562,0.017805421396913657,-0.6145788025949346,114,118519.14813287655,0.49887988839000585,-0.46419644853950526,-0.20739110651999482,-0.5175220767162546,69
breakout_90_10_s0.20_w0.20,0.18496742323635051,0.017785432749524377,-0.24174193409268607,12,118496.74232363506,0.37955623066925015,-0.11808598527682204,-0.13727711602759973,-0.13750251260982904,10
ma_stop_30_250_s0.10_w0.20,0.1848763406406011,0.017777306130123627,-0.20867561895255232,48,118487.63406406011,0.18182485335540033,-0.1275497188544225,0.005334805164900702,-0.2065591185993458,27
ma_stop_10_120_s0.05_w0.15,0.18470932565990417,0.017762403176926567,-0.18606871922010765,123,118470.93256599041,0.17510735310730108,-0.1343677880668566,0.02113235913680178,-0.11707318641990277,73
breakout_90_20_s0.20_w0.20,0.18461566763205073,0.017754045131378682,-0.24196702173556828,11,118461.56676320508,0.36428931077135007,-0.12815157791914655,-0.1315017872377997,-0.13172869269315005,9
breakout_60_10_s0.15_w0.67,0.18460752730875285,0.01775331866068397,-0.5470678820761534,17,118460.75273087529,0.8536160448562511,-0.2912739268830051,-0.3572871619794492,-0.3610613160438298,11
breakout_90_20_s0.15_w0.25,0.18444226873905056,0.017738569445183927,-0.3023752254313329,13,118444.22687390505,0.4662541183523501,-0.13748223384074662,-0.19179128677009938,-0.19207788031433284,11
ma_60_90_w0.20,0.18437134741770067,0.017732239199723443,-0.3358137903167742,18,118437.13474177007,0.14950219559150013,-0.269510221045185,0.04868592687119988,-0.15392118140534372,10
ma_stop_10_250_s0.15_w0.20,0.18412158516360067,0.017709943391069904,-0.2464065615726379,36,118412.15851636007,0.30509738209930015,-0.18349040199752253,-0.07745726647719986,-0.23626038188353965,22
ma_stop_30_250_s0.12_w1.00,0.18343013173875966,0.017648196648365033,-0.6971473301538702,40,118343.01317387597,0.13689610623000292,-0.5984556756955457,0.039065154862504725,-0.6971394500105987,21
breakout_60_20_s0.12_w0.15,0.18321971676020055,0.017629400189355326,-0.14494480728961912,17,118321.97167602005,0.2855692511457002,-0.07098178959461618,-0.07565253362009972,-0.0767111653145295,11
ma_stop_20_250_s0.12_w0.20,0.18309690782730104,0.017618428231076066,-0.22471336565440816,44,118309.6907827301,0.2160254311736003,-0.1540005708081302,-0.027405503039098944,-0.22226232465978613,24
breakout_60_10_s0.15_w0.25,0.18307554481500055,0.017616519519126905,-0.27831420571817106,17,118307.55448150006,0.3874195192562,-0.15366270383596184,-0.14671402018819968,-0.14856353979640047,11
ma_stop_20_120_s0.10_w0.20,0.1829193927818018,0.017602566931971042,-0.29465052180017004,65,118291.93927818019,0.1889433580689004,-0.23376924709788605,-0.01919211748869898,-0.16811289447739863,38
ma_10_250_w0.33,0.18259930054945017,0.017573960704817537,-0.4081101305288845,12,118259.93005494503,0.3324899563018,-0.3398772375891674,-0.11488664728899955,-0.40716591729638557,8
ma_40_60_w0.33,0.18249946219385205,0.01756503686103117,-0.4673781918276849,23,118249.9462193852,0.1951738215121006,-0.40101488514681105,-0.032978397635599066,-0.33450303532246717,13
ma_stop_20_250_s0.10_w0.20,0.1820730744650012,0.017526917479783855,-0.23258066945818973,52,118207.30744650011,0.26125987543100027,-0.1313577971803153,-0.06783462503369952,-0.23462975464511815,30
ma_stop_40_90_s0.05_w0.10,0.18161920763790063,0.017486327905698484,-0.12680617338356598,120,118161.92076379007,0.18806518395479999,-0.09146327048121083,-0.0022252681747993996,-0.06924390988530264,78
ma_stop_40_90_s0.15_w0.10,0.1810546111664999,0.017435816210837674,-0.15747313165393628,41,118105.46111664998,0.17970801400329983,-0.11561675977036379,0.0057264224647002315,-0.0630053808041088,25
ma_40_60_w0.25,0.18100836922660046,0.017431678211180524,-0.39694456515787974,23,118100.83692266005,0.17444843750590033,-0.3413510568314862,-0.0036848655876994263,-0.2703777039458868,13
ma_5_120_w0.33,0.18100123717910144,0.017431039980868812,-0.5061205136739312,30,118100.12371791014,0.15417519971350035,-0.38560347572725345,0.0341029718357011,-0.2944734017364537,18
ma_60_180_w0.10,0.1800278829376003,0.017343904359613305,-0.1636734165057201,7,118002.78829376004,0.11528240361499997,-0.13403642898767654,0.05239085330860016,-0.16770227177427688,4
ma_stop_10_120_s0.12_w0.10,0.1791170636919004,0.0172623085782182,-0.1643796758632537,54,117911.70636919004,0.12506426517540015,-0.12231814707332668,0.0428623932796004,-0.06547683872332942,30
breakout_90_40_s0.20_w0.20,0.1787274270771504,0.01722738571478577,-0.2457348940054755,11,117872.74270771505,0.36428931077135007,-0.12815157791914655,-0.1387907679607997,-0.13901576908351504,9
ma_20_180_w0.20,0.17863307988405053,0.017218927884644186,-0.3438642787329692,11,117863.30798840505,0.054440110501600136,-0.3185130307297955,0.11117575863360041,-0.2741898829918365,6
ma_stop_20_120_s0.10_w0.25,0.178581859306002,0.01721433592055588,-0.35215911503518954,65,117858.1859306002,0.20730460116450078,-0.28069915281591595,-0.01768349400619873,-0.2056043352855622,38
ma_stop_30_120_s0.05_w0.10,0.17836785840150138,0.01719514864075644,-0.13770164110218916,123,117836.78584015014,0.18751925835560068,-0.08463023128932545,-0.013689182214899898,-0.05907268320043812,76
ma_stop_30_90_s0.08_w0.15,0.17819454175980054,0.017179606815407977,-0.26945180515618017,84,117819.45417598005,0.17730014172270026,-0.21035009017301748,-0.0006270261783990483,-0.10646809054143273,51
ma_stop_30_90_s0.05_w0.33,0.1781722558329577,0.01717760822055925,-0.4359465515417929,126,117817.22558329577,0.2574344709829526,-0.34858642863512695,-0.062467292183695955,-0.23458769683662864,78
breakout_90_40_s0.15_w0.25,0.17756266912515062,0.01712292753697331,-0.306427241520626,13,117756.26691251507,0.4662541183523501,-0.13748223384074662,-0.19655408650279949,-0.19683899114213307,11
breakout_40_10_s0.20_w0.20,0.17718546839730043,0.017089079458330714,-0.22483117495851412,20,117718.54683973004,0.3567053577566004,-0.106618518208949,-0.1294759084624998,-0.13091807267081737,14
ma_stop_20_250_s0.10_w0.67,0.17695780786125703,0.01706864565387689,-0.5932017837072279,52,117695.7807861257,0.6421018653562525,-0.349430356469806,-0.28305538633124805,-0.5936999138192562,30
ma_stop_30_250_s0.15_w0.20,0.1765865941944007,0.017035319556788497,-0.19531343615727295,30,117658.65941944007,0.1466716614364003,-0.16470393481836584,0.022018759221400286,-0.19512898973777304,16
ma_20_40_w0.15,0.17652659543310079,0.017029932220434363,-0.17325827212068895,31,117652.65954331007,0.21478036251639998,-0.12635795471089858,-0.028475594376100033,-0.1703858590319003,18
ma_40_90_w0.10,0.17621727890200045,0.01700215453688325,-0.20375771396122555,16,117621.72789020004,0.1059885057604999,-0.16548024611220832,0.06100950217120027,-0.08112261341943874,9
ma_stop_40_60_s0.08_w0.33,0.17616809527940291,0.016997737075999497,-0.41499939320824025,88,117616.80952794029,0.35238637701025,-0.3293183225333756,-0.13609050556459912,-0.326798332236989,56
breakout_40_10_s0.15_w0.20,0.17609954582380083,0.016991579983363092,-0.22554624777242835,21,117609.95458238007,0.3567053577566004,-0.106618518208949,-0.13250157456139944,-0.1339387262635767,15
breakout_60_10_s0.10_w0.10,0.17594662927990035,0.016977843903878576,-0.07395762535597201,17,117594.66292799004,0.21341413517410013,-0.0370263850531112,-0.031498939310799945,-0.03928076378411932,11
price_ma_250_w0.20,0.17589284676510086,0.016973012385572694,-0.29719551496521274,31,117589.28467651008,0.13575493253480042,-0.2602997810406388,0.025440937818000497,-0.2674544263499115,21
ma_60_250_w0.67,0.17586388096875027,0.016970410179474538,-0.4974060336570514,4,117586.38809687503,0.08072170586999983,-0.4159000534036096,0.08917906432500033,-0.5000555328522421,3
ma_5_180_w1.00,0.17578809027000197,0.016963601083359814,-0.7979604816607473,19,117578.8090270002,0.16683798616875056,-0.6989134453986143,0.010216996773750653,-0.638293670658944,10
breakout_60_40_s0.20_w0.33,0.17554134207025052,0.016941430305570604,-0.41010111670817034,14,117554.13420702505,0.4386339677706501,-0.278078498235509,-0.18320480910099957,-0.18553093185726496,9
breakout_90_10_s0.10_w0.10,0.17455460587600014,0.0168527285469664,-0.07522213155450204,13,117455.46058760001,0.2264830411751999,-0.03486356769613633,-0.04205592967679972,-0.04215714020579757,11
breakout_60_40_s0.12_w0.15,0.17406984303700046,0.016809126765300997,-0.14613516236536783,17,117406.98430370005,0.2798413464177001,-0.06921080552564807,-0.07882773344189975,-0.07988272866055635,11
ma_stop_20_60_s0.12_w0.25,0.1740386459727017,0.01680632020649986,-0.35847870962521017,62,117403.86459727018,0.3697266695534005,-0.25297149186293144,-0.13775260853609927,-0.24873727087523323,37
ma_stop_30_250_s0.12_w0.15,0.17399101825610086,0.016802035379979152,-0.15009785552899216,40,117399.10182561008,0.12398502253350041,-0.11285276851655865,0.04217822700330065,-0.1495540011047212,21
ma_10_120_w1.00,0.17396581804875266,0.016799768180839836,-0.8163460230500854,21,117396.58180487526,-0.018002832119998535,-0.7043202569016871,0.1958670297675016,-0.5392621922042029,10
breakout_40_20_s0.10_w0.10,0.17336417406390003,0.01674562683384062,-0.07139183309475827,21,117336.41740639,0.23123639222269987,-0.03504735685738736,-0.047484170788099855,-0.048250049261857435,15
breakout_90_60_s0.20_w0.20,0.17312589531605083,0.01672417748748045,-0.24931930194446297,11,117312.58953160507,0.36428931077135007,-0.12815157791914655,-0.14286460924159972,-0.14308854602497928,9
ma_stop_40_60_s0.08_w0.15,0.1725943376948007,0.016676313727596925,-0.22256489935801574,88,117259.43376948006,0.2379270944799008,-0.17344783790638535,-0.038306151963098944,-0.157663498349461,56
breakout_90_40_s0.15_w0.67,0.1721383696012524,0.01663524088218571,-0.5945462058217642,13,117213.83696012523,1.1905426423800005,-0.24498025844580787,-0.4590669347449493,-0.45961509755590024,11
ma_stop_10_250_s0.20_w0.15,0.17199005529590083,0.01662187789083802,-0.19091761922658881,29,117199.00552959008,0.23309214953250024,-0.12700548656571575,-0.04454926074879939,-0.17812674104330367,17
ma_stop_10_250_s0.12_w0.10,0.17188615079010128,0.016612515281495766,-0.11650045892501122,46,117188.61507901014,0.1908904898973005,-0.08137534989026776,-0.009115530483299383,-0.10703997813410696,27
ma_stop_40_60_s0.15_w0.25,0.171727971224102,0.016598260636004225,-0.3498156989441348,49,117172.79712241021,0.2747289159065007,-0.28427595518533955,-0.08310723425119881,-0.25022361466790405,31
ma_stop_30_90_s0.12_w0.10,0.17149919805860026,0.01657764126625838,-0.1897837946848992,58,117149.91980586003,0.13924137186039975,-0.14772493265998932,0.030866534333300555,-0.056400880974246066,33
ma_stop_30_120_s0.10_w0.10,0.17129011597630028,0.01655879350157896,-0.1532913136762524,59,117129.01159763003,0.19093346624069985,-0.09829452253142576,-0.010537321119299836,-0.06840501247084263,37
ma_10_180_w0.15,0.17122931550580023,0.016553312059763403,-0.3024433022416829,14,117122.93155058002,0.08660642019230003,-0.25742488242910544,0.08041227513850013,-0.19855400895395023,8
breakout_90_60_s0.15_w0.25,0.1709426770438507,0.016527466849942662,-0.31032635134239883,13,117094.26770438507,0.4662541183523501,-0.13748223384074662,-0.20113715794369946,-0.20142043741039356,11
breakout_60_20_s0.10_w0.10,0.1708543276789003,0.016519499546792993,-0.07395762535597201,17,117085.43276789003,0.21341413517410013,-0.0370263850531112,-0.03557278059159985,-0.03928076378411932,11
ma_stop_40_60_s0.20_w0.25,0.17081658164160052,0.016516095463087188,-0.3499969446914402,37,117081.65816416005,0.2648325927142008,-0.2899998311400413,-0.06887633843389951,-0.24286567072153223,22
ma_stop_20_120_s0.10_w0.33,0.17071322167465386,0.016506773557923404,-0.43223389877241025,65,117071.32216746538,0.21779785278090147,-0.34760508088279596,-0.033290931638198074,-0.2693471036985173,38
ma_stop_40_60_s0.20_w0.33,0.1702335468279026,0.01646350263220442,-0.42270462009409054,37,117023.35468279026,0.2972439152328006,-0.3509131747959526,-0.1054127037873992,-0.3180257697982355,22
ma_stop_20_90_s0.12_w0.25,0.1701816270873011,0.01645881805784044,-0.3831757614123586,60,117018.16270873012,0.21236650432380033,-0.2950966947197559,-0.03478912653129884,-0.22155128383607123,33
ma_stop_30_120_s0.15_w0.15,0.1699636172586514,0.01643914560166193,-0.26487680282566384,42,116996.36172586514,0.21290396761675123,-0.1805775576865647,-0.04211367576889968,-0.11065279962779481,25
ma_stop_20_60_s0.12_w0.20,0.1699457911925013,0.016437536893560756,-0.3010379081627024,62,116994.57911925013,0.3206135044583005,-0.21221377569603814,-0.11704061624059847,-0.20454038915916273,37
breakout_90_20_s0.10_w0.10,0.1694623042750001,0.01639389637961064,-0.07923152183443902,13,116946.2304275,0.2264830411751999,-0.03486356769613633,-0.046129770957599736,-0.046230551069369796,11
ma_stop_30_60_s0.12_w0.20,0.1691161785310018,0.016362644433454143,-0.3029417515745804,58,116911.61785310018,0.33791025934960106,-0.21482382796365343,-0.12323003446259917,-0.2066710448587099,36
ma_stop_10_250_s0.08_w0.10,0.16813599128800094,0.0162740976039788,-0.12706917174947305,70,116813.5991288001,0.2079433032318001,-0.06782757464895534,-0.02350161778019999,-0.11718287706065343,44
breakout_90_40_s0.10_w0.10,0.16811434208650033,0.016272141136267848,-0.08029283102618687,13,116811.43420865003,0.2264830411751999,-0.03486356769613633,-0.04720814070839974,-0.04730880688619779,11
breakout_90_60_s0.10_w0.10,0.16811434208650033,0.016272141136267848,-0.08029283102618687,13,116811.43420865003,0.2264830411751999,-0.03486356769613633,-0.04720814070839974,-0.04730880688619779,11
breakout_90_20_s0.15_w0.20,0.16766819351495066,0.016231814848127968,-0.2528116734062019,13,116766.81935149507,0.37955623066925015,-0.11808598527682204,-0.15488857921749977,-0.15510937459616214,11
ma_stop_30_250_s0.10_w0.15,0.167372407980102,0.01620507189828535,-0.1602824015288355,48,116737.2407980102,0.153079173576101,-0.09685840332614983,0.0058500472475007115,-0.15818924200803794,27
ma_stop_30_120_s0.12_w0.10,0.16701155277870017,0.016172437560304065,-0.17341481291004407,53,116701.15527787001,0.17192171097580022,-0.1109321341068559,-0.004345378429199798,-0.07126116317690001,32
price_ma_180_w0.10,0.1669327693380005,0.016165311490361267,-0.20970757057921285,36,116693.27693380005,0.06112376592120028,-0.1811941948370364,0.0907942799235002,-0.12731013970435914,19
ma_stop_20_250_s0.12_w0.15,0.16686271854020052,0.016158974937804382,-0.16918162739976889,44,116686.27185402006,0.17556582021380018,-0.11875314798202503,-0.015228571280099579,-0.16839581154220803,24
ma_stop_20_120_s0.12_w0.25,0.16642463988140044,0.01611934012592564,-0.39564139775319196,56,116642.46398814005,0.15742429660190016,-0.31071666513447427,0.006197652688400224,-0.20281170785644742,31
ma_stop_10_60_s0.12_w0.15,0.16630467238690172,0.016108483837325105,-0.2029434811415676,65,116630.46723869017,0.17492799392090053,-0.13657027375967742,-0.006701145378599227,-0.10309106534118863,37
ma_stop_20_180_s0.15_w0.15,0.1654737320054005,0.016033261582210745,-0.20827206841443724,36,116547.37320054005,0.14701685174360057,-0.1865362712686163,0.022049560930400336,-0.15115439424557028,20
breakout_60_40_s0.10_w0.10,0.16531270534840026,0.016018678818325416,-0.0742045868942553,17,116531.27053484003,0.20922047503210006,-0.03715002467736594,-0.03665115034239996,-0.03928076378411932,11
ma_stop_30_90_s0.05_w0.15,0.16528394802040358,0.016016074330762464,-0.2254347688788728,126,116528.39480204035,0.18128029480170094,-0.1742085700288872,-0.012690140716398068,-0.10887325459635182,78
breakout_40_10_s0.05_w0.10,0.16522751246890088,0.016010962920306904,-0.05802470231067491,26,116522.75124689008,0.1836367039511002,-0.03476331918537101,-0.016658087022999868,-0.03495503007026014,17
breakout_40_20_s0.05_w0.10,0.16522751246890088,0.016010962920306904,-0.05802470231067491,26,116522.75124689008,0.1836367039511002,-0.03476331918537101,-0.016658087022999868,-0.03495503007026014,17
breakout_90_10_s0.20_w1.00,0.16508315903625426,0.015997887711544312,-0.6945152582588714,12,116508.31590362542,1.6794341949937506,-0.3014300937264606,-0.5606311301919488,-0.5613050013516478,10
ma_stop_30_60_s0.12_w0.25,0.1650237492408022,0.015992506084409275,-0.36496425834766305,58,116502.37492408023,0.39600741694960107,-0.2536558413910315,-0.1609154118160988,-0.25984819863978753,36
ma_stop_10_120_s0.10_w0.10,0.1648338410187007,0.015975301627801253,-0.15064072471489406,66,116483.38410187006,0.13607670023539975,-0.11250036301030186,0.03028359007540038,-0.06793431441000623,38
breakout_90_10_s0.05_w0.10,0.1646640760535003,0.015959919892064578,-0.05730247487453706,15,116466.40760535003,0.19414734895490016,-0.029254068362081102,-0.024573265113699727,-0.03238871317892091,12
breakout_90_20_s0.05_w0.10,0.1646640760535003,0.015959919892064578,-0.05730247487453706,15,116466.40760535003,0.19414734895490016,-0.029254068362081102,-0.024573265113699727,-0.03238871317892091,12
breakout_90_40_s0.05_w0.10,0.1646640760535003,0.015959919892064578,-0.05730247487453706,15,116466.40760535003,0.19414734895490016,-0.029254068362081102,-0.024573265113699727,-0.03238871317892091,12
breakout_90_60_s0.05_w0.10,0.1646640760535003,0.015959919892064578,-0.05730247487453706,15,116466.40760535003,0.19414734895490016,-0.029254068362081102,-0.024573265113699727,-0.03238871317892091,12
breakout_60_10_s0.05_w0.10,0.1644753126346008,0.01594281442194112,-0.06634508727702981,20,116447.53126346007,0.17665195817750035,-0.03782224618523842,-0.011170576794199971,-0.03241943288021545,12
breakout_60_20_s0.05_w0.10,0.1644753126346008,0.01594281442194112,-0.06634508727702981,20,116447.53126346007,0.17665195817750035,-0.03782224618523842,-0.011170576794199971,-0.03241943288021545,12
breakout_60_40_s0.05_w0.10,0.1644753126346008,0.01594281442194112,-0.06634508727702981,20,116447.53126346007,0.17665195817750035,-0.03782224618523842,-0.011170576794199971,-0.03241943288021545,12
breakout_120_20_s0.20_w0.10,0.16445125588260012,0.01594063425508674,-0.08317693793328841,7,116445.12558826001,0.19939798366039985,-0.05999557042560045,-0.025760067999499703,-0.049355978943870414,6
breakout_120_40_s0.20_w0.10,0.16445125588260012,0.01594063425508674,-0.08317693793328841,7,116445.12558826001,0.19939798366039985,-0.05999557042560045,-0.025760067999499703,-0.049355978943870414,6
breakout_120_60_s0.20_w0.10,0.16445125588260012,0.01594063425508674,-0.08317693793328841,7,116445.12558826001,0.19939798366039985,-0.05999557042560045,-0.025760067999499703,-0.049355978943870414,6
ma_stop_20_120_s0.12_w0.20,0.16420554231990137,0.01591836390955592,-0.33361847555681,56,116420.55423199013,0.15014397332680085,-0.25912752820057267,0.005514326183400531,-0.1646671911620096,31
ma_stop_20_250_s0.15_w0.25,0.16416413201505153,0.015914610255524764,-0.2770484972171282,33,116416.41320150514,0.25564920546715,-0.2071012374744846,-0.07253502188219962,-0.2765716942978731,18
ma_stop_20_250_s0.20_w0.33,0.16407177589605104,0.01590623816629444,-0.3682656866293166,28,116407.17758960511,0.3010071828329006,-0.23836630067958064,-0.09813614673349902,-0.36275456408971696,15
breakout_120_10_s0.15_w0.10,0.16361146413779992,0.01586450199168188,-0.0838381424578028,8,116361.14641377999,0.19939798366039985,-0.05999557042560045,-0.028544737504299866,-0.04346828328462901,7
breakout_120_20_s0.15_w0.10,0.16361146413779992,0.01586450199168188,-0.0838381424578028,8,116361.14641377999,0.19939798366039985,-0.05999557042560045,-0.028544737504299866,-0.04346828328462901,7
breakout_120_40_s0.15_w0.10,0.16361146413779992,0.01586450199168188,-0.0838381424578028,8,116361.14641377999,0.19939798366039985,-0.05999557042560045,-0.028544737504299866,-0.04346828328462901,7
breakout_120_60_s0.15_w0.10,0.16361146413779992,0.01586450199168188,-0.0838381424578028,8,116361.14641377999,0.19939798366039985,-0.05999557042560045,-0.028544737504299866,-0.04346828328462901,7
ma_stop_10_180_s0.15_w0.10,0.1635732376146013,0.015861035351792507,-0.15950912003609094,38,116357.32376146014,0.1414359950639006,-0.12254555580731062,0.018226194812800633,-0.07801037424769523,21
ma_stop_20_250_s0.08_w0.15,0.16355094377210144,0.01585901354812469,-0.18924034259431283,69,116355.09437721015,0.20511624480710022,-0.09661154718573156,-0.03917343872679846,-0.18143386577085036,42
ma_stop_10_60_s0.05_w0.25,0.1635388239699047,0.015857914402238604,-0.2364253335397042,143,116353.88239699046,0.2636584843005021,-0.16163398640929982,-0.07435436005709783,-0.1611778074986524,83
ma_stop_10_250_s0.05_w0.50,0.1634708288362643,0.015851747727570142,-0.5282004186908587,114,116347.08288362643,0.6877230191325059,-0.3528489139910583,-0.30329745684824505,-0.5218347776694183,68
ma_stop_10_250_s0.10_w0.10,0.16287009571390088,0.015797251473666618,-0.12112347888554746,53,116287.00957139008,0.20408795206420005,-0.07205986711729585,-0.024878202429200025,-0.11055293563669288,32
breakout_90_40_s0.15_w0.20,0.1623761938119508,0.015752427646364975,-0.25619801245729534,13,116237.61938119508,0.37955623066925015,-0.11808598527682204,-0.1585929790095998,-0.1588128065698956,11
ma_stop_20_180_s0.20_w0.15,0.16170707714830024,0.015691675056857424,-0.21957725759755164,28,116170.70771483003,0.13116174308420048,-0.19745576857155178,0.026394168151400166,-0.15921845478080301,15
